DateTime,AddedIPs,RemovedIPs
1543840090,125,60
1543841057,64,53
1543842022,80,91
1543842981,59,72
1543843948,75,65
1543844895,100,70
1543845868,90,56
1543847074,66,65
1543848011,63,66
1543848970,68,59
1543849962,143,74
1543850897,120,53
1543851867,59,57
1543852824,78,78
1543853786,62,67
1543854738,64,70
1543855704,49,57
1543856664,66,56
1543857621,61,64
1543858584,59,62
1543859542,50,3
1543860519,81,153
1543861476,42,71
1543862662,59,62
1543863625,1750,131
1543864599,80,50
1543866053,60,60
1543867228,62,63
1543868679,79,104
1543869876,64,59
1543871081,84,65
1543872009,61,56
1543872991,68,55
1543873956,50,61
1543874899,56,53
1543875863,62,74
1543876812,51,60
1543877795,66,47
1543878984,69,57
1543880183,65,58
1543881377,79,80
1543882342,57,83
1543883294,54,76
1543884258,55,76
1543885222,56,69
1543886184,54,75
1543887135,55,80
1543888118,89,67
1543889083,89,75
1543890011,86,69
1543891251,77,59
1543892277,64,69
1543893381,70,70
1543894348,75,113
1543895296,50,6
1543896267,64,81
1543897221,78,125
1543898182,61,51
1543899152,66,7
1543900106,67,68
1543901055,68,51
1543902018,71,115
1543902973,69,16
1543903939,54,68
1543904892,71,68
1543905860,59,76
1543906825,90,142
1543907801,74,83
1543908736,70,5
1543909719,67,150
1543910682,69,84
1543911614,71,84
1543912572,77,7
1543913531,78,70
1543914504,69,77
1543915471,73,63
1543916416,71,74
1543917370,93,63
1543918361,57,146
1543919544,76,81
1543920491,63,79
1543921467,78,80
1543922416,86,74
1543923387,76,79
1543924333,77,59
1543925568,115,72
1543926756,151,77
1543927694,109,83
1543928667,61,61
1543929610,77,71
1543930590,58,74
1543931536,81,66
1543932524,51,62
1543933473,181,87
1543934415,85,67
1543935372,57,70
1543936362,74,83
1543937542,77,91
1543938497,69,75
1543939466,66,66
1543940418,66,70
1543941372,64,70
1543942369,55,66
1543943297,62,69
1543944256,61,57
1543945212,70,68
1543946191,55,58
1543947160,65,74
1543948093,52,60
1543949056,60,70
1543950020,56,51
1543950986,58,59
1543952181,61,63
1543953136,59,82
1543954124,51,66
1543955061,74,70
1543956036,74,54
1543956974,54,55
1543957940,60,62
1543958897,53,66
1543959853,60,60
1543960986,65,72
1543962255,73,50
1543963217,66,69
1543964218,57,49
1543965138,48,80
1543966364,66,128
1543967321,61,57
1543968283,59,76
1543969471,76,62
1543970412,74,87
1543971370,68,85
1543972339,55,85
1543973310,59,84
1543974258,61,7
1543975251,68,115
1543976203,79,102
1543977166,60,69
1543978095,55,12
1543979057,46,76
1543980014,78,97
1543981002,65,94
1543982172,70,59
1543983145,75,142
1543984113,58,6
1543985054,66,62
1543986077,51,72
1543986998,52,59
1543987936,66,166
1543988910,62,84
1543989883,86,72
1543991075,73,81
1543992280,105,160
1543993240,59,87
1543994181,60,8
