DateTime,Entries,UniqueIPs
1543840088,12406,12595
1543841054,12417,12605
1543842020,12419,12606
1543842980,12423,12610
1543843946,12432,12619
1543844893,12431,12618
1543845866,12440,12628
1543847073,12444,12632
1543848009,12453,12641
1543848968,12457,12645
1543849961,12464,12652
1543850894,12460,12648
1543851865,12459,12647
1543852822,12470,12658
1543853784,12471,12659
1543854735,12468,12656
1543855701,12470,12659
1543856662,12472,12661
1543857618,12484,12673
1543858582,12491,12680
1543859540,12502,12691
1543860517,12495,12684
1543861474,12493,12682
1543862660,12494,12684
1543863622,12503,12693
1543864597,12513,12703
1543866051,12517,12707
1543867225,12525,12715
1543868677,12536,12726
1543869873,12537,12727
1543871079,12547,12737
1543872007,12554,12744
1543872989,12564,12754
1543873955,12560,12750
1543874897,12560,12750
1543875860,12559,12749
1543876810,12559,12749
1543877793,12564,12754
1543878982,12562,12752
1543880181,12563,12752
1543881375,12558,12746
1543882340,12527,12715
1543883292,12488,12676
1543884255,12474,12662
1543885221,12471,12659
1543886182,12453,12641
1543887134,12431,12620
1543888116,12444,12633
1543889081,12456,12645
1543890008,12465,12653
1543891249,12482,12670
1543892276,12487,12675
1543893379,12490,12678
1543894347,12478,12666
1543895295,12499,12688
1543896264,12497,12686
1543897219,12494,12683
1543898180,12492,12681
1543899149,12507,12696
1543900105,12510,12699
1543901052,12510,12699
1543902016,12486,12675
1543902971,12485,12674
1543903937,12501,12690
1543904890,12500,12689
1543905857,12496,12685
1543906822,12471,12660
1543907799,12475,12664
1543908734,12502,12691
1543909716,12494,12683
1543910679,12480,12669
1543911612,12482,12671
1543912570,12507,12696
1543913529,12512,12701
1543914502,12512,12701
1543915469,12505,12694
1543916413,12513,12703
1543917368,12508,12698
1543918360,12494,12684
1543919542,12496,12686
1543920490,12490,12680
1543921465,12487,12678
1543922414,12480,12671
1543923386,12487,12677
1543924331,12491,12681
1543925567,12487,12677
1543926754,12486,12676
1543927692,12474,12664
1543928665,12478,12668
1543929608,12479,12670
1543930588,12469,12660
1543931535,12444,12635
1543932523,12421,12612
1543933470,12417,12608
1543934413,12391,12582
1543935370,12365,12556
1543936361,12350,12541
1543937540,12344,12534
1543938495,12336,12525
1543939464,12327,12517
1543940417,12305,12495
1543941370,12297,12488
