DateTime,Entries,UniqueIPs
1543977096,98619,9388308
1543977814,98620,9388308
1543978534,98612,9388300
1543979495,98610,9388299
1543980936,98605,9388293
1543981654,98604,9388292
1543982686,98537,9388225
1543984053,98532,9388221
1543984589,98531,9388220
1543985976,98521,9388211
1543986507,98524,9388215
1543986934,98526,9388217
1543987654,98523,9388215
1543988854,98524,9388216
1543989813,98521,9388213
1543990604,98501,9388193
1543991014,98500,9388192
1543992214,98503,9388195
1543992737,98491,9388182
1543993653,98491,9388181
1543994675,98492,9388264
1543995095,98521,9388293
1543996594,98517,9388291
1543997550,98399,9388173
1543998215,98394,9388168
1543998744,98392,9388167
1543999173,98391,9388166
1544000926,98381,9388156
1544001814,98380,9388155
1544002836,98374,9388151
1544003734,98371,9388148
1544004760,98353,9388130
1544005653,98319,9388096
1544006674,98320,9388097
1544008056,98320,9388097
1544008582,98319,9388096
1544009014,98319,9388096
1544009734,98323,9388100
1544010756,98325,9388102
1544011654,98327,9388104
1544012189,98340,9388116
1544012677,98339,9388114
1544013093,98343,9388118
1544013814,98344,9388119
1544014834,98352,9388127
1544015735,98348,9388123
1544016759,98313,9388088
1544017656,98309,9388084
1544018684,98306,9388079
1544019093,98306,9388079
1544019814,98302,9388075
1544020599,98308,9388082
1544021495,98308,9388082
1544022214,98306,9388080
1544022499,98310,9388084
1544022934,98312,9388086
1544024438,98298,9388072
1544025333,98301,9388075
1544026645,98290,9388064
1544027070,98313,9388087
1544027494,98312,9388086
1544028528,98303,9388077
1544028996,98383,9388159
1544029653,98383,9388159
1544030676,98387,9388163
1544031575,98386,9388162
1544032590,98370,9388146
1544033494,98361,9388137
1544034215,98360,9388136
1544034492,98354,9388130
1544034935,98355,9388131
1544035895,98352,9388128
1544036423,98348,9388124
1544036614,98351,9388127
1544037815,98252,9388018
1544038348,98250,9388015
1544038774,98241,9388006
1544040285,98241,9388005
1544040935,98243,9388007
1544041950,98217,9387980
1544042168,98205,9387968
1544042613,98203,9387966
1544043334,98205,9387968
1544044366,98205,9387970
1544045014,98200,9387965
1544045976,98199,9387964
1544046252,98196,9387961
1544046939,98197,9387962
1544047893,98192,9387957
1544048318,98191,9387955
1544048614,98191,9387955
1544049334,98188,9387952
1544051255,98183,9387947
1544052282,98159,9387922
1544052937,98158,9387920
1544053897,98154,9387916
1544054167,98149,9387910
1544054855,98149,9387910
1544055813,98149,9387910
1544056092,98135,9387895
1544056851,98093,9387853
1544057738,98085,9387845
1544058260,98081,9387839
1544058696,98073,9387831
1544060440,98063,9387821
1544060853,98067,9387825
1544061814,98072,9387830
1544062339,98077,9387834
1544062773,98077,9387834
1544063754,98077,9387835
1544064254,98065,9387823
1544064694,98071,9387829
1544065654,98072,9387829
1544066183,98070,9387827
1544066854,98072,9387829
1544067814,98075,9387832
1544068336,98070,9387827
