DateTime,Entries,UniqueIPs
1543699842,5524,5524
1543701920,5525,5525
1543702458,5527,5527
1543704139,5557,5557
1543704978,5556,5556
1543706124,5559,5559
1543707738,5548,5548
1543709133,5533,5533
1543710320,5576,5576
1543711348,5600,5600
1543712179,5603,5603
1543713303,5576,5576
1543714099,5595,5595
1543715420,5586,5586
1543716858,5592,5592
1543718429,5579,5579
1543720222,5589,5589
1543720468,5582,5582
1543722021,5576,5576
1543724069,5568,5568
1543725741,5575,5575
1543726581,5569,5569
1543727676,5573,5573
1543729344,5580,5580
1543731270,5559,5559
1543732529,5555,5555
1543733722,5558,5558
1543734861,5544,5544
1543735699,5559,5559
1543737322,5538,5538
1543738459,5527,5527
1543739812,5519,5519
1543740955,5523,5523
1543742063,5520,5520
1543742900,5529,5529
1543744522,5514,5514
1543745660,5543,5543
1543746502,5565,5565
1543748178,5588,5588
1543749258,5582,5582
1543750521,5599,5599
1543752320,5655,5655
1543752864,5704,5704
1543754422,5890,5890
1543756220,6106,6106
1543758140,6101,6101
1543760057,6111,6111
1543760910,6125,6125
1543761741,6095,6095
1543763422,6088,6088
1543765223,6088,6088
1543767268,6091,6091
1543768102,6095,6095
1543769308,6098,6098
1543770471,6105,6105
1543772538,6104,6104
1543774458,6152,6152
1543775298,6167,6167
1543776876,6168,6168
1543778899,6209,6209
1543780612,6221,6221
1543781721,6205,6205
1543782505,6227,6227
1543784373,6202,6202
1543786099,6248,6248
1543788139,6235,6235
1543789700,6246,6246
1543790546,6241,6241
1543792463,6246,6246
1543794141,6249,6249
1543794979,6249,6249
1543796123,6251,6251
1543797741,6268,6268
1543798578,6268,6268
1543799744,6263,6263
1543800932,6252,6252
1543802190,6251,6251
1543803323,6237,6237
1543804526,6246,6246
1543805733,6263,6263
1543806861,6266,6266
1543808693,6273,6273
1543809391,6264,6264
1543810523,6268,6268
1543812919,6256,6256
1543814059,6257,6257
1543815757,6279,6279
1543816581,6298,6298
1543817745,6259,6259
1543819352,6263,6263
1543821060,6268,6268
1543822952,6251,6251
1543823788,6275,6275
1543824923,6294,6294
1543826041,6284,6284
1543827323,6283,6283
1543828527,6280,6280
1543830130,6265,6265
1543831011,6266,6266
1543832133,6254,6254
1543832910,6262,6262
1543834784,6255,6255
1543836505,6258,6258
1543837339,6242,6242
1543838242,6246,6246
1543839433,6280,6280
1543840824,6308,6308
1543842635,6326,6326
1543844570,6349,6349
1543845924,6337,6337
1543847270,6336,6336
1543848980,6344,6344
1543850060,6337,6337
1543851748,6343,6343
1543853659,6330,6330
1543855221,6342,6342
1543857259,6343,6343
1543858520,6339,6339
1543860152,6334,6334
1543861518,6355,6355
1543862725,6335,6335
1543863383,6328,6328
1543864531,6315,6315
1543866140,6309,6309
1543868065,6305,6305
1543868900,6313,6313
1543869738,6298,6298
1543870576,6296,6296
1543871679,6295,6295
1543872924,6258,6258
1543873343,6264,6264
1543874178,6271,6271
1543875259,6259,6259
1543876101,6267,6267
1543877517,6265,6265
1543878634,6264,6264
1543879700,6277,6277
1543881322,6244,6244
1543882457,6246,6246
1543883303,6259,6259
1543885823,6253,6253
1543887740,6261,6261
1543888580,6254,6254
1543889733,6258,6258
1543890872,6262,6262
1543892073,6268,6268
1543893325,6268,6268
1543894942,6261,6261
1543895781,6270,6270
1543896927,6268,6268
1543898127,6256,6256
1543899326,6262,6262
1543900478,6265,6265
1543902141,6264,6264
1543903523,6262,6262
1543905740,6271,6271
1543907429,6268,6268
1543909345,6273,6273
1543911264,6276,6276
1543912104,6278,6278
1543914473,6250,6250
1543915692,6260,6260
1543916544,6246,6246
1543917385,6248,6248
1543919300,6228,6228
1543920149,6213,6213
1543922064,6213,6213
1543923227,6113,6113
1543924475,5963,5963
1543925730,5649,5649
1543926504,5654,5654
1543927606,5630,5630
1543929027,5624,5624
1543929264,5627,5627
1543930622,5615,5615
1543931784,5622,5622
1543932861,5621,5621
1543934588,5620,5620
1543935399,5626,5626
1543936534,5630,5630
1543937729,5624,5624
1543938933,5629,5629
1543938982,5628,5628
1543940122,5678,5678
1543941330,5705,5705
1543942526,5732,5732
1543943665,5710,5710
1543944921,5726,5726
1543946124,5746,5746
1543947332,5764,5764
1543948615,5728,5728
1543950862,5733,5733
1543952425,5744,5744
1543954463,5758,5758
1543955306,5775,5775
1543956925,5741,5741
1543958422,5739,5739
1543959624,5735,5735
1543961126,5726,5726
1543962500,5752,5752
1543965038,5743,5743
1543966103,5734,5734
1543967781,5708,5708
1543968865,5696,5696
1543969699,5705,5705
1543970547,5702,5702
1543972222,5691,5691
1543973423,5672,5672
1543974992,5692,5692
1543976064,5684,5684
1543977400,5668,5668
1543979441,5657,5657
1543979676,5661,5661
1543980502,5673,5673
1543982120,5664,5664
1543983240,5657,5657
1543984940,5643,5643
1543985782,5636,5636
1543986945,5627,5627
1543988427,5608,5608
1543990465,5607,5607
1543991720,5592,5592
1543992148,5592,5592
1543994062,5562,5562
1543995321,5547,5547
1543996521,5546,5546
1543997724,5524,5524
1543998510,5532,5532
1543999351,5518,5518
1544000944,5496,5496
1544002230,5488,5488
1544003792,5498,5498
1544004941,5478,5478
1544006550,5483,5483
1544007387,5472,5472
1544008462,5456,5456
1544010142,5434,5434
1544011523,5427,5427
1544012719,5446,5446
1544013922,5432,5432
1544015399,5398,5398
1544016503,5411,5411
1544017813,5386,5386
1544019264,5375,5375
1544020382,5342,5342
1544021781,5375,5375
1544022868,5410,5410
1544023705,5439,5439
1544024931,5433,5433
1544026227,5475,5475
1544027450,5488,5488
1544028140,5501,5501
1544029831,5522,5522
1544031740,5538,5538
1544032577,5556,5556
1544033657,5539,5539
1544034504,5560,5560
1544036123,5540,5540
